0,1030640475,2054
1,1030641215,2067
2,1030641955,2050
3,1030642695,2034
0,1030643447,2054
1,1030644187,2066
2,1030644927,2051
3,1030645667,2034
0,1030646419,2055
1,1030647159,2066
2,1030647899,2050
3,1030648639,2034
0,1030649391,2054
1,1030650131,2066
2,1030650871,2049
3,1030651611,2034
0,1030652363,2053
1,1030653103,2066
2,1030653843,2050
3,1030654583,2034
0,1030655335,2055
1,1030656075,2066
2,1030656815,2051
3,1030657555,2033
0,1030658307,2055
1,1030659047,2067
2,1030659787,2050
3,1030660527,2035
0,1030661279,2056
1,1030662019,2065
2,1030662759,2049
3,1030663499,2038
0,1030664251,2054
1,1030664991,2067
2,1030665731,2051
3,1030666471,2034
0,1030667223,2054
1,1030667963,2066
2,1030668703,2052
3,1030669443,2033
0,1030670195,2055
1,1030670935,2065
2,1030671675,2050
3,1030672415,2034
0,1030673167,2055
1,1030673907,2066
2,1030674647,2050
3,1030675387,2035
0,1030676139,2054
1,1030676879,2067
2,1030677619,2060
3,1030678359,2034
0,1030679111,2054
1,1030679851,2067
2,1030680591,2050
3,1030681331,2033
0,1030682083,2065
1,1030682823,2068
2,1030683563,2050
3,1030684303,2034
0,1030685055,2055
1,1030685795,2067
2,1030686535,2050
3,1030687275,2035
0,1030688027,2054
1,1030688767,2067
2,1030689507,2051
3,1030690247,2034
0,1030690999,2054
1,1030691739,2066
2,1030692479,2051
3,1030693219,2033
0,1030693971,2055
1,1030694711,2066
2,1030695451,2050
3,1030696191,2034
0,1030696943,2055
1,1030697683,2066
2,1030698423,2050
3,1030699163,2033
0,1030699915,2056
1,1030700655,2067
2,1030701395,2051
3,1030702135,2034
0,1030702887,2054
1,1030703627,2067
2,1030704367,2049
3,1030705107,2034
0,1030705859,2055
1,1030706599,2067
2,1030707339,2050
3,1030708079,2035
0,1030708831,2055
1,1030709571,2067
2,1030710311,2050
3,1030711051,2035
0,1030711803,2055
1,1030712543,2066
2,1030713283,2037
3,1030714023,2034
0,1030714775,2053
1,1030715515,2067
2,1030716255,2050
3,1030716995,2033
0,1030717747,2055
1,1030718487,2066
2,1030719227,2050
3,1030719967,2052
0,1030720719,2055
1,1030721459,2066
2,1030722199,2050
3,1030722939,2035
0,1030723691,2054
1,1030724431,2066
2,1030725171,2051
3,1030725911,2034
0,1030726663,2054
1,1030727403,2067
2,1030728143,2050
3,1030728883,2033
0,1030729635,2055
1,1030730375,2066
2,1030731115,2050
3,1030731855,2034
0,1030732607,2055
1,1030733347,2066
2,1030734087,2050
3,1030734827,2035
0,1030735579,2055
1,1030736319,2067
2,1030737059,2050
3,1030737799,2034
0,1030738551,2050
1,1030739291,2067
2,1030740031,2050
3,1030740771,2033
0,1030741523,2054
1,1030742263,2066
2,1030743003,2050
3,1030743743,2035
0,1030744495,2056
1,1030745235,2067
2,1030745975,2049
3,1030746715,2034
0,1030747467,2054
1,1030748207,2068
2,1030748947,2050
3,1030749687,2034
0,1030750439,2055
1,1030751179,2066
2,1030751919,2050
3,1030752659,2033
0,1030753411,2055
1,1030754151,2067
2,1030754891,2050
3,1030755631,2034
0,1030756383,2055
1,1030757123,2065
2,1030757863,2050
3,1030758603,2035
0,1030759355,2055
1,1030760095,2066
2,1030760835,2050
3,1030761575,2034
0,1030762327,2054
1,1030763067,2066
2,1030763807,2051
3,1030764547,2033
0,1030765299,2055
1,1030766039,2067
2,1030766779,2034
3,1030767519,2035
0,1030768271,2054
1,1030769011,2066
2,1030769751,2051
3,1030770491,2034
0,1030771243,2054
1,1030771983,2068
2,1030772723,2051
3,1030773463,2034
0,1030774215,2055
1,1030774955,2066
2,1030775695,2051
3,1030776435,2033
0,1030777187,2055
1,1030777927,2066
2,1030778667,2050
3,1030779407,2035
0,1030780159,2055
1,1030780899,2069
2,1030781639,2051
3,1030782379,2035
0,1030783131,2055
1,1030783871,2067
2,1030784611,2050
3,1030785351,2034
0,1030786103,2055
1,1030786843,2065
2,1030787583,2050
3,1030788323,2033
0,1030789075,2055
1,1030789815,2066
2,1030790555,2050
3,1030791295,2033
0,1030792047,2055
1,1030792787,2066
2,1030793527,2050
3,1030794267,2034
0,1030795019,2055
1,1030795759,2066
2,1030796499,2050
3,1030797239,2034
0,1030797991,2054
1,1030798731,2067
2,1030799471,2050
3,1030800211,2034
0,1030800963,2055
1,1030801703,2066
2,1030802443,2050
3,1030803183,2034
0,1030803935,2055
1,1030804675,2066
2,1030805415,2050
3,1030806155,2035
0,1030806907,2055
1,1030807647,2066
2,1030808387,2051
3,1030809127,2033
0,1030809879,2054
1,1030810619,2067
2,1030811359,2050
3,1030812099,2033
0,1030812851,2055
1,1030813591,2067
2,1030814331,2051
3,1030815071,2034
0,1030815823,2055
1,1030816563,2063
2,1030817303,2049
3,1030818043,2034
0,1030818795,2056
1,1030819535,2067
2,1030820275,2051
3,1030821015,2034
0,1030821767,2054
1,1030822507,2066
2,1030823247,2051
3,1030823987,2033
0,1030824739,2055
1,1030825479,2066
2,1030826219,2050
3,1030826959,2034
0,1030827711,2066
1,1030828451,2066
2,1030829191,2050
3,1030829931,2034
0,1030830683,2054
1,1030831423,2066
2,1030832163,2051
3,1030832903,2034
0,1030833655,2054
1,1030834395,2067
2,1030835135,2051
3,1030835875,2033
0,1030836627,2055
1,1030837367,2066
2,1030838107,2050
3,1030838847,2034
0,1030839599,2055
1,1030840339,2066
2,1030841079,2049
3,1030841819,2030
0,1030842571,2054
1,1030843311,2067
2,1030844051,2050
3,1030844791,2035
0,1030845543,2054
1,1030846283,2066
2,1030847023,2051
3,1030847763,2033
0,1030848515,2055
1,1030849255,2067
2,1030849995,2050
3,1030850735,2034
0,1030851487,2056
1,1030852227,2066
2,1030852967,2049
3,1030853707,2035
0,1030854459,2054
1,1030855199,2067
2,1030855939,2050
3,1030856679,2034
0,1030857431,2054
1,1030858171,2066
2,1030858911,2051
3,1030859651,2033
0,1030860403,2054
1,1030861143,2067
2,1030861883,2050
3,1030862623,2034
0,1030863375,2052
1,1030864115,2066
2,1030864855,2049
3,1030865595,2035
0,1030866347,2055
1,1030867087,2068
2,1030867827,2050
3,1030868567,2034
0,1030869319,2053
1,1030870059,2066
2,1030870799,2051
3,1030871539,2033
0,1030872291,2057
1,1030873031,2066
2,1030873771,2050
3,1030874511,2034
0,1030875263,2056
1,1030876003,2066
2,1030876743,2049
3,1030877483,2035
0,1030878235,2054
1,1030878975,2066
2,1030879715,2050
3,1030880455,2034
0,1030881207,2055
1,1030881947,2067
2,1030882687,2050
3,1030883427,2033
0,1030884179,2058
1,1030884919,2067
2,1030885659,2051
3,1030886399,2034
0,1030887151,2055
1,1030887891,2066
2,1030888631,2049
3,1030889371,2035
0,1030890123,2055
1,1030890863,2067
2,1030891603,2051
3,1030892343,2034
0,1030893095,2054
1,1030893835,2068
2,1030894575,2050
3,1030895315,2034
0,1030896067,2055
1,1030896807,2066
2,1030897547,2050
3,1030898287,2037
0,1030899039,2055
1,1030899779,2067
2,1030900519,2050
3,1030901259,2034
0,1030902011,2055
1,1030902751,2066
2,1030903491,2051
3,1030904231,2034
0,1030904983,2054
1,1030905723,2065
2,1030906463,2050
3,1030907203,2033
0,1030907955,2054
1,1030908695,2066
2,1030909435,2050
3,1030910175,2034
0,1030910927,2056
1,1030911667,2066
2,1030912407,2059
3,1030913147,2034
0,1030913899,2055
1,1030914639,2067
2,1030915379,2049
3,1030916119,2034
0,1030916871,2055
1,1030917611,2067
2,1030918351,2051
3,1030919091,2034
0,1030919843,2055
1,1030920583,2066
2,1030921323,2050
3,1030922063,2035
0,1030922815,2055
1,1030923555,2066
2,1030924295,2050
3,1030925035,2034
0,1030925787,2054
1,1030926527,2067
2,1030927267,2051
3,1030928007,2034
0,1030928759,2055
1,1030929499,2066
2,1030930239,2050
3,1030930979,2034
0,1030931731,2055
1,1030932471,2066
2,1030933211,2050
3,1030933951,2033
0,1030934703,2055
1,1030935443,2066
2,1030936183,2050
3,1030936923,2034
0,1030937675,2055
1,1030938415,2067
2,1030939155,2050
3,1030939895,2034
0,1030940647,2054
1,1030941387,2067
2,1030942127,2051
3,1030942867,2034
0,1030943619,2055
1,1030944359,2066
2,1030945099,2050
3,1030945839,2035
0,1030946591,2055
1,1030947331,2066
2,1030948071,2038
3,1030948811,2034
0,1030949563,2054
1,1030950303,2067
2,1030951043,2050
3,1030951783,2034
0,1030952535,2054
1,1030953275,2066
2,1030954015,2051
3,1030954755,2050
0,1030955507,2055
1,1030956247,2067
2,1030956987,2050
3,1030957727,2034
0,1030958479,2055
1,1030959219,2065
2,1030959959,2050
3,1030960699,2035
0,1030961451,2055
1,1030962191,2067
2,1030962931,2050
3,1030963671,2033
0,1030964423,2055
1,1030965163,2067
2,1030965903,2051
3,1030966643,2034
0,1030967395,2055
1,1030968135,2066
2,1030968875,2051
3,1030969615,2035
0,1030970367,2055
1,1030971107,2067
2,1030971847,2049
3,1030972587,2035
0,1030973339,2054
1,1030974079,2067
2,1030974819,2050
3,1030975559,2034
0,1030976311,2054
1,1030977051,2066
2,1030977791,2050
3,1030978531,2034
0,1030979283,2055
1,1030980023,2067
2,1030980763,2048
3,1030981503,2034
0,1030982255,2055
1,1030982995,2067
2,1030983735,2050
3,1030984475,2035
0,1030985227,2054
1,1030985967,2067
2,1030986707,2051
3,1030987447,2049
0,1030988199,2054
1,1030988939,2067
2,1030989679,2050
3,1030990419,2033
0,1030991171,2053
1,1030991911,2073
2,1030992651,2051
3,1030993391,2034
0,1030994143,2055
1,1030994883,2067
2,1030995623,2050
3,1030996363,2034
0,1030997115,2054
1,1030997855,2066
2,1030998595,2050
3,1030999335,2034
0,1031000087,2055
1,1031000827,2066
2,1031001567,2034
3,1031002307,2033
0,1031003059,2055
1,1031003799,2067
2,1031004539,2050
3,1031005279,2034
0,1031006031,2055
1,1031006771,2067
2,1031007511,2050
3,1031008251,2035
0,1031009003,2054
1,1031009743,2067
2,1031010483,2050
3,1031011223,2034
0,1031011975,2053
1,1031012715,2067
2,1031013455,2050
3,1031014195,2033
0,1031014947,2054
1,1031015687,2067
2,1031016427,2051
3,1031017167,2035
0,1031017919,2055
1,1031018659,2066
2,1031019399,2049
3,1031020139,2035
0,1031020891,2054
1,1031021631,2067
2,1031022371,2049
3,1031023111,2034
0,1031023863,2054
1,1031024603,2066
2,1031025343,2051
3,1031026083,2033
0,1031026835,2055
1,1031027575,2067
2,1031028315,2050
3,1031029055,2034
0,1031029807,2055
1,1031030547,2066
2,1031031287,2050
3,1031032027,2035
0,1031032779,2054
1,1031033519,2066
2,1031034259,2050
3,1031034999,2034
0,1031035751,2053
1,1031036491,2066
2,1031037231,2049
3,1031037971,2033
0,1031038723,2056
1,1031039463,2067
2,1031040203,2050
3,1031040943,2035
0,1031041695,2055
1,1031042435,2066
2,1031043175,2049
3,1031043915,2036
0,1031044667,2055
1,1031045407,2066
2,1031046147,2050
3,1031046887,2034
0,1031047639,2054
1,1031048379,2080
2,1031049119,2051
3,1031049859,2033
0,1031050611,2055
1,1031051351,2066
2,1031052091,2050
3,1031052831,2035
0,1031053583,2055
1,1031054323,2066
2,1031055063,2049
3,1031055803,2035
0,1031056555,2054
1,1031057295,2066
2,1031058035,2050
3,1031058775,2034
0,1031059527,2054
1,1031060267,2067
2,1031061007,2050
3,1031061747,2033
0,1031062499,2030
1,1031063239,2067
2,1031063979,2050
3,1031064719,2035
0,1031065471,2055
1,1031066211,2066
2,1031066951,2049
3,1031067691,2035
0,1031068443,2054
1,1031069183,2067
2,1031069923,2051
3,1031070663,2033
0,1031071415,2054
1,1031072155,2068
2,1031072895,2050
3,1031073635,2033
0,1031074387,2055
1,1031075127,2066
2,1031075867,2050
3,1031076607,2033
0,1031077359,2055
1,1031078099,2066
2,1031078839,2050
3,1031079579,2035
0,1031080331,2054
1,1031081071,2065
2,1031081811,2051
3,1031082551,2034
0,1031083303,2055
1,1031084043,2065
2,1031084783,2049
3,1031085523,2033
0,1031086275,2055
1,1031087015,2067
2,1031087755,2050
3,1031088495,2034
0,1031089247,2055
1,1031089987,2066
2,1031090727,2052
3,1031091467,2035
0,1031092219,2055
1,1031092959,2067
2,1031093699,2050
3,1031094439,2034
0,1031095191,2054
1,1031095931,2067
2,1031096671,2051
3,1031097411,2034
0,1031098163,2057
1,1031098903,2067
2,1031099643,2050
3,1031100383,2034
0,1031101135,2055
1,1031101875,2066
2,1031102615,2050
3,1031103355,2034
0,1031104107,2054
1,1031104847,2062
2,1031105587,2051
3,1031106327,2034
0,1031107079,2054
1,1031107819,2066
2,1031108559,2051
3,1031109299,2033
0,1031110051,2055
1,1031110791,2066
2,1031111531,2050
3,1031112271,2033
0,1031113023,2055
1,1031113763,2065
2,1031114503,2051
3,1031115243,2035
0,1031115995,2055
1,1031116735,2067
2,1031117475,2050
3,1031118215,2035
0,1031118967,2038
1,1031119707,2067
2,1031120447,2050
3,1031121187,2034
0,1031121939,2055
1,1031122679,2066
2,1031123419,2050
3,1031124159,2035
0,1031124911,2055
1,1031125651,2066
2,1031126391,2051
3,1031127131,2035
0,1031127883,2056
1,1031128623,2067
2,1031129363,2051
3,1031130103,2035
0,1031130855,2054
1,1031131595,2067
2,1031132335,2051
3,1031133075,2039
0,1031133827,2055
1,1031134567,2066
2,1031135307,2051
3,1031136047,2033
0,1031136799,2055
1,1031137539,2066
2,1031138279,2050
3,1031139019,2035
0,1031139771,2055
1,1031140511,2065
2,1031141251,2050
3,1031141991,2034
0,1031142743,2055
1,1031143483,2067
2,1031144223,2051
3,1031144963,2034
0,1031145715,2055
1,1031146455,2066
2,1031147195,2051
3,1031147935,2035
0,1031148687,2055
1,1031149427,2067
2,1031150167,2050
3,1031150907,2034
0,1031151659,2059
1,1031152399,2067
2,1031153139,2051
3,1031153879,2034
0,1031154631,2055
1,1031155371,2067
2,1031156111,2050
3,1031156851,2034
0,1031157603,2055
1,1031158343,2066
2,1031159083,2051
3,1031159823,2034
0,1031160575,2055
1,1031161315,2067
2,1031162055,2050
3,1031162795,2035
0,1031163547,2054
1,1031164287,2065
2,1031165027,2050
3,1031165799,2033
0,1031166551,2053
1,1031167291,2067
2,1031168031,2050
3,1031168771,2034
0,1031169523,2055
1,1031170263,2066
2,1031171003,2050
3,1031171743,2035
0,1031172495,2057
1,1031173235,2067
2,1031173975,2049
3,1031174715,2054
0,1031175467,2054
1,1031176207,2067
2,1031176947,2051
3,1031177687,2035
0,1031178439,2054
1,1031179179,2066
2,1031179919,2051
3,1031180659,2033
0,1031181411,2055
1,1031182151,2067
2,1031182891,2050
3,1031183631,2035
0,1031184383,2056
1,1031185123,2067
2,1031185863,2050
3,1031186603,2035
0,1031187355,2054
1,1031188095,2067
2,1031188835,2050
3,1031189575,2034
0,1031190327,2055
1,1031191067,2066
2,1031191807,2049
3,1031192547,2033
0,1031193299,2055
1,1031194039,2067
2,1031194779,2050
3,1031195519,2035
0,1031196271,2055
1,1031197011,2066
2,1031197751,2049
3,1031198491,2035
0,1031199243,2054
1,1031199983,2067
2,1031200723,2051
3,1031201463,2034
0,1031202215,2054
1,1031202955,2077
2,1031203695,2051
3,1031204435,2033
0,1031205187,2055
1,1031205927,2066
2,1031206667,2050
3,1031207407,2035
0,1031208159,2055
1,1031208899,2066
2,1031209639,2050
3,1031210379,2035
0,1031211131,2054
1,1031211871,2066
2,1031212611,2052
3,1031213351,2034
0,1031214103,2054
1,1031214843,2066
2,1031215583,2050
3,1031216323,2033
0,1031217075,2054
1,1031217815,2067
2,1031218555,2050
3,1031219295,2034
0,1031220047,2055
1,1031220787,2067
2,1031221527,2050
3,1031222267,2034
0,1031223019,2055
1,1031223759,2067
2,1031224499,2050
3,1031225239,2034
0,1031225991,2054
1,1031226731,2067
2,1031227471,2050
3,1031228211,2034
0,1031228963,2055
1,1031229703,2066
2,1031230443,2050
3,1031231183,2034
0,1031231935,2055
1,1031232675,2066
2,1031233415,2049
3,1031234155,2034
0,1031234907,2055
1,1031235647,2066
2,1031236387,2051
3,1031237127,2034
0,1031237879,2054
1,1031238619,2066
2,1031239359,2050
3,1031240099,2033
0,1031240851,2055
1,1031241591,2066
2,1031242331,2051
3,1031243071,2033
0,1031243823,2055
1,1031244563,2066
2,1031245303,2049
3,1031246043,2035
0,1031246795,2054
1,1031247535,2067
2,1031248275,2049
3,1031249015,2034
0,1031249767,2054
1,1031250507,2067
2,1031251247,2050
3,1031251987,2033
0,1031252739,2052
1,1031253479,2066
2,1031254219,2050
3,1031254959,2035
0,1031255711,2056
1,1031256451,2065
2,1031257191,2049
3,1031257931,2035
0,1031258683,2055
1,1031259423,2062
2,1031260163,2051
3,1031260903,2034
0,1031261655,2055
1,1031262395,2066
2,1031263135,2051
3,1031263875,2033
0,1031264627,2055
1,1031265367,2066
2,1031266107,2050
3,1031266847,2033
0,1031267599,2055
1,1031268339,2064
2,1031269079,2049
3,1031269819,2034
0,1031270571,2054
1,1031271311,2067
2,1031272051,2049
3,1031272791,2034
0,1031273543,2064
1,1031274283,2066
2,1031275023,2050
3,1031275763,2034
0,1031276515,2055
1,1031277255,2067
2,1031277995,2050
3,1031278735,2035
0,1031279487,2055
1,1031280227,2066
2,1031280967,2050
3,1031281707,2034
0,1031282459,2054
1,1031283199,2067
2,1031283939,2051
3,1031284679,2034
0,1031285431,2055
1,1031286171,2066
2,1031286911,2051
3,1031287651,2033
0,1031288403,2055
1,1031289143,2067
2,1031289883,2051
3,1031290623,2035
0,1031291375,2055
1,1031292115,2066
2,1031292855,2051
3,1031293595,2035
0,1031294347,2054
1,1031295087,2069
2,1031295827,2050
3,1031296567,2033
0,1031297319,2055
1,1031298059,2066
2,1031298799,2050
3,1031299539,2034
0,1031300291,2055
1,1031301031,2066
2,1031301771,2050
3,1031302511,2035
